149	1	-114.9030	110.7760
150	1	-112.2230	98.3516
151	1	-109.6870	86.3609
152	1	-105.6270	75.8091
153	1	-101.2410	67.5677
154	1	-96.0768	59.5765
155	1	-91.2827	50.8970
156	1	-85.1787	41.9114
157	1	-78.8059	32.1934
158	1	-71.9837	23.0289
159	1	-65.5295	14.8562
160	1	-60.1542	7.0015
161	1	-55.5750	-0.0206
162	1	-50.6997	-7.9957
163	1	-45.1441	-16.4102
164	1	-39.0687	-25.5311
165	1	-32.2499	-35.1005
166	1	-24.6659	-44.7714
167	1	-16.2626	-52.7525
168	1	-7.7547	-58.3110
169	1	0.9954	-62.7883
170	1	9.8560	-66.9377
171	1	18.8427	-71.0666
172	1	27.9239	-75.0532
173	1	38.1219	-78.5240
174	1	48.3270	-81.5937
175	1	58.1167	-85.3573
176	1	67.6737	-89.0868
177	1	76.6746	-92.8910
178	1	85.5006	-96.9874
179	1	94.7252	-100.8770
180	1	104.7450	-105.0010
181	1	116.0310	-108.9150
182	1	127.2070	-112.2680
183	1	138.4190	-113.3850
184	1	148.9880	-113.5780
185	1	159.0290	-113.9980
186	1	168.5870	-114.0940
187	1	177.9880	-114.2280
188	1	188.3360	-113.4820
189	1	199.7230	-112.4410
190	1	211.6450	-112.2560
191	1	223.2520	-113.3870
192	1	233.9260	-115.0570
193	1	243.6110	-116.6830
194	1	253.3520	-118.3960
195	1	263.2350	-119.8740
196	1	274.6290	-121.3040
197	1	286.5810	-122.2760
198	1	298.4800	-121.8850
199	1	309.9610	-120.5300
200	1	320.4230	-119.2630
201	1	329.9410	-118.1360
202	1	339.0840	-116.9650
203	1	348.8670	-115.5530
204	1	360.2170	-113.7250
205	1	372.2150	-112.2330
206	1	384.8350	-111.6690
207	1	397.0290	-111.4650
248	2	-127.6260	113.0260
249	2	-124.1440	102.5480
250	2	-120.9460	92.4631
251	2	-118.1160	82.3394
252	2	-115.3520	72.1691
253	2	-112.3950	61.8669
254	2	-109.0820	51.3216
255	2	-105.4790	40.8444
256	2	-101.4770	31.0142
257	2	-96.9774	22.1282
258	2	-91.8850	14.1866
259	2	-86.0299	6.5045
260	2	-79.6570	-0.6953
261	2	-72.5927	-8.3587
262	2	-64.9173	-15.4093
263	2	-56.6793	-21.8471
264	2	-48.0528	-27.3627
265	2	-39.6785	-32.7653
266	2	-31.2747	-38.4959
267	2	-22.7224	-43.8895
268	2	-13.8108	-49.3747
269	2	-4.4696	-54.9272
270	2	4.7525	-60.3471
271	2	14.5661	-65.3790
272	2	24.3688	-69.5640
273	2	34.7599	-73.0147
274	2	45.2166	-75.1989
275	2	55.5794	-76.8975
276	2	65.5712	-78.6157
277	2	75.8919	-80.2718
278	2	86.7292	-81.4228
279	2	97.6481	-82.4569
280	2	108.7270	-83.3635
281	2	120.0450	-84.3444
282	2	131.0960	-85.8717
283	2	141.5560	-87.5377
284	2	151.3710	-89.4312
285	2	161.2650	-91.3841
286	2	171.4540	-93.2077
287	2	182.1900	-94.7603
288	2	193.3070	-95.7064
289	2	204.9150	-96.1430
290	2	216.3380	-96.1402
291	2	226.8410	-95.5357
292	2	236.6900	-95.0751
293	2	246.5210	-94.2252
294	2	256.6810	-93.0454
295	2	267.5750	-91.5360
296	2	279.0410	-89.8952
297	2	290.7460	-88.2955
298	2	302.3070	-87.2968
299	2	312.9270	-87.0890
300	2	322.3720	-87.2766
301	2	331.5550	-87.4831
302	2	341.3700	-87.7089
303	2	352.2120	-87.8130
304	2	363.8850	-87.7169
305	2	376.2370	-86.8759
306	2	388.2700	-85.0218
340	3	-102.7530	112.6760
341	3	-98.7939	100.4960
342	3	-94.8463	88.3465
343	3	-91.2576	76.7546
344	3	-87.5935	65.8316
345	3	-82.9371	55.7733
346	3	-77.3178	46.2564
347	3	-70.9485	36.6889
348	3	-64.1588	27.1275
349	3	-57.2056	18.2005
350	3	-50.4015	9.6892
351	3	-43.3532	1.4723
352	3	-36.2802	-6.1144
353	3	-28.7906	-13.8621
354	3	-21.2335	-21.9531
355	3	-13.4531	-30.1323
356	3	-5.3387	-38.4576
357	3	2.7351	-46.3489
358	3	11.5541	-53.3642
359	3	20.7606	-60.0801
360	3	30.5451	-65.7217
361	3	40.6038	-71.0041
362	3	50.7595	-75.8193
363	3	60.9331	-79.9954
364	3	71.3894	-83.7405
365	3	81.8951	-86.8523
366	3	92.7944	-89.5571
367	3	104.2990	-91.9542
368	3	115.6630	-94.3789
369	3	126.5780	-96.9394
370	3	136.9060	-99.3751
371	3	147.3500	-101.8680
372	3	158.1510	-104.0330
373	3	169.7560	-105.2300
374	3	181.5440	-106.0500
375	3	193.6050	-106.2910
376	3	205.0240	-106.2980
377	3	215.6970	-106.4340
378	3	226.3100	-106.3800
379	3	236.9510	-105.9340
380	3	248.4090	-105.2210
381	3	260.2800	-104.2470
382	3	272.4810	-103.3910
383	3	284.2890	-102.9280
384	3	295.5660	-102.6860
385	3	306.4650	-102.6310
386	3	317.2700	-102.4250
387	3	328.5690	-101.7480
388	3	340.8570	-100.7070
389	3	353.9550	-99.1235
390	3	366.7790	-96.8127
391	3	378.0200	-94.3664
392	3	388.3510	-91.8541
393	3	398.0240	-89.1953
394	3	407.7780	-86.5073
425	4	-74.7007	113.6780
426	4	-71.7300	104.4850
427	4	-68.4232	94.9523
428	4	-64.6426	84.3099
429	4	-60.3189	72.7263
430	4	-55.5620	60.7923
431	4	-50.5541	49.4214
432	4	-45.8754	39.1258
433	4	-41.6432	29.5578
434	4	-37.8244	20.7287
435	4	-33.8173	11.1013
436	4	-29.3247	0.8397
437	4	-24.2099	-9.5945
438	4	-18.9154	-20.6100
439	4	-12.6685	-30.7092
440	4	-5.6180	-38.9002
441	4	2.3559	-45.1965
442	4	10.5412	-50.2145
443	4	18.9101	-55.1688
444	4	27.6488	-60.3046
445	4	37.2866	-64.9368
446	4	47.5987	-68.9010
447	4	58.1734	-72.2929
448	4	67.5833	-75.5064
449	4	76.8459	-78.8671
450	4	86.5506	-82.3803
451	4	96.1462	-86.4061
452	4	106.5250	-90.8198
453	4	117.5810	-94.9920
454	4	128.7580	-98.9571
455	4	140.1460	-101.9600
456	4	151.8180	-102.8840
457	4	163.4800	-102.6830
458	4	175.0240	-102.2900
459	4	186.5550	-101.6110
460	4	198.2340	-100.5850
461	4	210.3230	-99.2461
462	4	222.6180	-98.0482
463	4	234.7430	-97.0431
464	4	247.2110	-96.0917
465	4	258.7650	-97.3308
466	4	270.3160	-97.3442
467	4	281.6520	-97.5820
468	4	293.2010	-97.9247
469	4	305.4570	-98.0482
470	4	318.0020	-97.4552
471	4	330.6930	-95.3900
472	4	343.0140	-92.5261
473	4	354.5390	-89.6385
474	4	362.2060	-84.3546
475	4	372.5350	-81.5957
476	4	382.9910	-78.7844
477	4	395.2220	-75.9530
517	5	-87.0897	124.2280
518	5	-84.5655	114.1700
519	5	-82.9643	103.3830
520	5	-81.6348	92.7822
521	5	-80.2621	82.1598
